116.31462	39.73279	116.31462	39.73279
116.3636	39.733	116.3636	39.733
116.3636	39.733	116.3636	39.733
116.21153	39.73488	116.21153	39.73488
116.21153	39.73488	116.21153	39.73488
116.21153	39.73488	116.21153	39.73488
116.42593	39.73551	116.42593	39.73552
116.33761	39.73593	116.33761	39.73593
116.33761	39.73593	116.33761	39.73593
116.10105	39.73603	116.10105	39.73603
116.54952	39.74003	116.54881	39.7572
116.70958	39.74028	116.70958	39.74028
116.70958	39.74028	116.70958	39.74028
116.8896	39.7416	116.8896	39.7416
116.31686	39.74199	116.31694	39.75437
116.89602	39.74207	116.89602	39.74207
116.89602	39.74207	116.89602	39.74207
116.33827	39.74459	116.37072	39.74105
116.30858	39.74478	116.30858	39.74478
116.14251	39.74617	116.14115	39.81063
116.75591	39.74714	116.75591	39.74714
116.75591	39.74714	116.75591	39.74714
116.75591	39.74714	116.75591	39.74714
116.17237	39.74939	116.17237	39.74939
116.17207	39.74948	116.15247	39.73053
116.54015	39.75114	116.5499	39.75139
116.32065	39.75179	116.32581	39.73635
116.4802	39.7522	116.48058	39.7524
116.33384	39.75246	116.33384	39.75246
116.33384	39.75246	116.33384	39.75246
116.34319	39.753	116.34319	39.753
116.34319	39.753	116.34319	39.753
116.2919	39.75303	116.2919	39.75303
116.2919	39.75303	116.2919	39.75303
116.2919	39.75303	116.2919	39.75303
116.75076	39.75422	116.75076	39.75422
116.7509	39.75432	116.7509	39.75432
116.50368	39.75505	116.50835	39.78626
116.30711	39.75516	116.30711	39.75516
116.53826	39.75533	116.54022	39.75916
116.54367	39.75586	116.54367	39.75586
116.54367	39.75586	116.54367	39.75586
116.5279	39.75616	116.5279	39.75616
116.15373	39.75681	116.11802	39.73112
116.54877	39.75729	116.54877	39.75729
116.71993	39.75839	116.69301	39.78083
116.49076	39.75863	116.49076	39.75863
116.49666	39.76014	116.49666	39.76014
116.49666	39.76014	116.49666	39.76014
116.49666	39.76014	116.49666	39.76014
116.48631	39.76061	116.49076	39.75863
116.32316	39.76189	116.32311	39.76195
116.33407	39.76212	116.33366	39.75273
116.0497	39.76231	116.09928	39.74161
116.20009	39.76277	116.36372	39.83054
116.44387	39.76292	116.44387	39.76292
116.44387	39.76292	116.44387	39.76292
116.44387	39.76292	116.44387	39.76292
116.53718	39.76302	116.54367	39.75586
116.68523	39.76307	116.68523	39.76307
116.68523	39.76307	116.68523	39.76307
116.68523	39.76307	116.68523	39.76307
116.79445	39.76416	116.79445	39.76416
116.79445	39.76416	116.79445	39.76416
116.79445	39.76416	116.79445	39.76416
116.26758	39.76871	116.21653	39.76416
116.78035	39.77041	116.78035	39.77041
116.78035	39.77041	116.78035	39.77041
116.86974	39.77256	116.86974	39.77256
116.31631	39.77333	116.30935	39.78521
116.3242	39.77612	116.32203	39.76129
116.42816	39.77834	116.39159	39.79121
116.78199	39.78263	116.78199	39.78263
116.78199	39.78263	116.78199	39.78263
116.34016	39.78374	116.31401	39.67402
116.45623	39.78691	116.39066	39.75985
116.55792	39.78794	116.55655	39.80101
116.64235	39.78864	116.64235	39.78864
116.64235	39.78864	116.64235	39.78864
116.64235	39.78864	116.64235	39.78864
116.77081	39.79048	116.77081	39.79048
116.77081	39.79048	116.77081	39.79048
116.77081	39.79048	116.77081	39.79048
116.49263	39.79065	116.47396	39.80041
116.65874	39.79131	116.71757	39.79418
116.82342	39.79145	116.82342	39.79145
116.82342	39.79145	116.82342	39.79145
116.82342	39.79145	116.82342	39.79145
116.35554	39.79211	116.35551	39.79226
116.35553	39.79224	116.3688	39.86248
116.68411	39.79264	116.68411	39.79264
116.68411	39.79264	116.68411	39.79264
116.68411	39.79264	116.68411	39.79264
116.52239	39.79321	116.53841	39.76177
116.71139	39.79431	116.71139	39.79431
116.71139	39.79431	116.71139	39.79431
116.34094	39.79473	116.32916	39.76402
116.29742	39.79633	116.28599	39.80641
116.44708	39.79664	116.44708	39.79664
116.44708	39.79664	116.44708	39.79664
116.44708	39.79664	116.44708	39.79664
116.41263	39.79723	116.39243	39.79292
116.34026	39.79724	116.33026	39.75677
116.50293	39.79744	116.50303	39.79735
116.44775	39.79811	116.44775	39.79811
116.44775	39.79811	116.44775	39.79811
116.44775	39.79811	116.44775	39.79811
116.33401	39.79911	116.33962	39.80559
116.57126	39.79962	116.57126	39.79962
116.57126	39.79962	116.57126	39.79962
116.57126	39.79962	116.57126	39.79962
116.41443	39.80019	116.41451	39.80027
116.55676	39.80068	116.55587	39.78701
116.57705	39.80072	116.57705	39.80072
116.57705	39.80072	116.57705	39.80072
116.57705	39.80072	116.57705	39.80072
116.57675	39.80184	116.63317	39.79465
116.37282	39.80273	116.37282	39.80273
116.37282	39.80273	116.37282	39.80273
116.19339	39.80285	116.19339	39.80285
116.19339	39.80285	116.19339	39.80285
116.19339	39.80285	116.19339	39.80285
116.43335	39.80351	116.41494	39.80195
116.45014	39.80428	116.44811	39.81872
115.96324	39.80484	115.9647	39.80498
116.15767	39.8049	116.15767	39.8049
116.43172	39.80511	116.43172	39.80511
116.43172	39.80511	116.43172	39.80511
116.43172	39.80511	116.43172	39.80511
115.96292	39.80534	115.96292	39.80534
116.41732	39.80632	116.41568	39.82481
116.49805	39.80662	116.49822	39.79178
115.96137	39.80706	115.96137	39.80706
116.21142	39.80738	116.21142	39.80738
116.21142	39.80738	116.21142	39.80738
116.21142	39.80738	116.21142	39.80738
116.15901	39.80874	116.20106	39.82209
116.42305	39.80904	116.41147	39.79997
116.7289	39.80907	116.7289	39.80907
116.46977	39.81021	116.46977	39.81021
116.45252	39.81086	116.45252	39.81086
116.45252	39.81086	116.45252	39.81086
116.43424	39.81124	116.44553	39.79292
116.82218	39.81252	116.82218	39.81252
116.82218	39.81252	116.82218	39.81252
116.29641	39.81325	116.33977	39.84397
116.65588	39.81361	116.65588	39.81361
116.65588	39.81361	116.65588	39.81361
116.65588	39.81361	116.65588	39.81361
116.42193	39.81464	116.41818	39.84455
116.28575	39.81532	116.28585	39.81541
116.14707	39.81583	116.33548	39.79094
115.93278	39.81641	115.93278	39.81641
115.93278	39.81641	115.93278	39.81641
116.31438	39.81773	116.30726	39.82535
116.01214	39.81786	116.01214	39.81786
116.01214	39.81786	116.01214	39.81786
116.01214	39.81786	116.01214	39.81786
116.48075	39.81818	116.42633	39.78644
116.4476	39.82015	116.44093	39.83609
116.42608	39.82056	116.42608	39.82056
116.42608	39.82056	116.42608	39.82056
116.28747	39.82077	116.28766	39.82089
116.33897	39.82171	116.33963	39.73139
116.32343	39.82184	116.32976	39.81956
116.29038	39.82384	116.28785	39.82032
116.29416	39.82423	116.42085	39.86061
116.82572	39.82475	116.82572	39.82475
116.27929	39.82525	116.27929	39.82525
116.5018	39.82564	116.5018	39.82564
116.5018	39.82564	116.5018	39.82564
116.5018	39.82564	116.5018	39.82564
116.45765	39.82604	116.45765	39.82604
116.4485	39.82617	116.44061	39.84085
116.44347	39.82648	116.43921	39.85217
116.44734	39.82797	116.47021	39.80904
116.28671	39.82805	116.28671	39.82805
116.28671	39.82805	116.28374	39.82832
116.47044	39.82846	116.47044	39.82846
116.47044	39.82846	116.47044	39.82846
116.46995	39.82872	116.46995	39.82872
116.46995	39.82872	116.46995	39.82872
116.46995	39.82872	116.46995	39.82872
116.46277	39.82881	116.46277	39.82881
116.46277	39.82881	116.46277	39.82881
116.30019	39.82902	116.36826	39.86336
116.76	39.82915	116.76	39.82915
116.51724	39.82918	116.45504	39.79081
116.28576	39.82927	116.29375	39.82898
116.33765	39.82948	116.33765	39.82948
116.33765	39.82948	116.33765	39.82948
116.32957	39.82958	116.29476	39.82411
116.34964	39.82961	116.39564	39.81124
116.34387	39.8298	116.34387	39.8298
116.46124	39.8298	116.46124	39.8298
116.46124	39.8298	116.46124	39.8298
116.46124	39.8298	116.46124	39.8298
116.36887	39.83012	116.28574	39.83153
116.371	39.83012	116.27755	39.85036
116.36976	39.83025	116.37719	39.86436
116.41572	39.83084	116.48399	39.89152
116.67243	39.83092	116.67243	39.83092
116.44264	39.83122	116.43263	39.85709
116.39755	39.83356	116.39755	39.83356
116.39755	39.83356	116.39755	39.83356
116.39755	39.83356	116.39755	39.83356
116.30671	39.8344	116.3037	39.82955
116.36462	39.83528	116.36491	39.83601
116.40906	39.83555	116.41804	39.81599
116.44089	39.83583	116.42881	39.88273
116.59137	39.83633	116.56787	39.80979
116.46588	39.83688	116.46588	39.83688
116.46614	39.83719	116.4668	39.83672
116.39397	39.83724	116.39397	39.83724
116.39397	39.83724	116.39397	39.83724
116.39397	39.83724	116.39397	39.83724
116.4671	39.83751	116.4671	39.83751
116.4671	39.83751	116.4671	39.83751
116.4671	39.83751	116.4671	39.83751
116.41387	39.83781	116.47047	39.82936
116.27992	39.83934	116.37385	39.83002
116.41582	39.8395	116.4159	39.83951
116.4158	39.83953	116.41987	39.83506
116.64173	39.83979	116.64173	39.83979
116.64173	39.83979	116.64202	39.83067
116.27965	39.8398	116.28209	39.83149
116.3396	39.8406	116.33876	39.81375
116.27582	39.84095	116.27582	39.84095
116.27582	39.84095	116.27582	39.84095
116.27582	39.84095	116.27582	39.84095
116.46201	39.84122	116.46201	39.84122
116.46201	39.84122	116.46201	39.84122
116.37249	39.8414	116.40991	39.81805
116.41379	39.84261	116.45602	39.83206
116.35302	39.84297	116.36426	39.84463
116.41052	39.84397	116.41576	39.84008
116.39341	39.84402	116.39094	39.83664
116.36428	39.84463	116.37498	39.85893
116.3438	39.84486	116.33767	39.8293
116.36518	39.84508	116.36518	39.84508
116.36518	39.84508	116.36518	39.84508
116.37355	39.84641	116.34211	39.86692
116.32647	39.84748	116.3571	39.84462
116.36507	39.84763	116.38506	39.85596
116.25612	39.84799	116.25612	39.84799
116.34159	39.84895	116.31137	39.8564
116.35336	39.8492	116.35336	39.8492
116.35336	39.8492	116.35336	39.8492
116.35336	39.8492	116.35336	39.8492
116.37139	39.84932	116.39673	39.83073
116.34308	39.84945	116.34284	39.89617
116.38241	39.8499	116.38241	39.8499
116.38241	39.8499	116.38241	39.8499
116.38241	39.8499	116.38241	39.8499
116.49425	39.85111	116.49425	39.85111
116.49425	39.85111	116.49425	39.85111
116.49425	39.85111	116.49425	39.85111
116.40263	39.85273	116.40263	39.85273
116.40263	39.85273	116.40263	39.85273
116.55922	39.85317	116.55865	39.86627
116.36973	39.85357	116.36973	39.85357
116.36973	39.85357	116.36973	39.85357
116.36973	39.85357	116.36973	39.85357
116.38135	39.8538	116.38128	39.85399
116.83406	39.85394	116.83406	39.85394
116.83401	39.85398	116.83401	39.85398
116.83401	39.85398	116.83401	39.85398
116.28155	39.85413	116.28155	39.85413
116.61354	39.85439	116.74959	39.82005
116.23817	39.85481	116.23817	39.85481
116.23817	39.85481	116.23817	39.85481
116.30431	39.85515	116.2954	39.85685
116.42522	39.85523	116.42522	39.85523
116.42522	39.85523	116.42522	39.85523
116.42522	39.85523	116.42522	39.85523
116.33706	39.85529	116.33706	39.85529
116.38725	39.85558	116.37599	39.96747
116.36705	39.85564	116.33165	39.86476
116.76928	39.85572	116.76928	39.85572
116.2952	39.85581	116.2952	39.85581
116.2952	39.85581	116.2952	39.85581
116.2952	39.85581	116.2952	39.85581
116.33873	39.85581	116.33898	39.8494
116.41356	39.85583	116.38168	39.85596
116.40558	39.85591	116.38965	39.85526
116.30047	39.8567	116.30047	39.8567
116.30047	39.8567	116.30021	39.85685
116.3721	39.8575	116.37172	39.86038
116.45417	39.85772	116.45417	39.85772
116.45417	39.85772	116.45417	39.85772
116.45417	39.85772	116.45417	39.85772
116.46647	39.85787	116.46719	39.88315
116.48089	39.858	116.50885	39.9065
116.38068	39.85819	116.37633	39.86448
116.47181	39.85851	116.47181	39.85851
116.47181	39.85851	116.47181	39.85851
116.47181	39.85851	116.47181	39.85851
116.40388	39.85866	116.40388	39.85866
116.50761	39.85904	116.50774	39.859
116.47663	39.85933	116.47663	39.85933
116.69278	39.85938	116.70314	39.84401
116.48091	39.86016	116.54845	39.86754
116.4809	39.8604	116.45118	39.86548
116.42532	39.86059	116.42429	39.86576
116.4487	39.86101	116.4816	39.8122
116.46599	39.86116	116.44284	39.85744
116.46598	39.86125	116.46132	39.87553
116.39282	39.86172	116.37673	39.86408
116.35842	39.86237	116.35802	39.87334
116.38096	39.86257	116.38706	39.88862
116.36915	39.86262	116.34924	39.86718
116.40149	39.86277	116.40149	39.86277
116.40149	39.86277	116.40149	39.86277
116.40149	39.86277	116.40149	39.86277
116.45051	39.86279	116.4911	39.80353
116.45408	39.86285	116.45408	39.86285
116.45408	39.86285	116.45408	39.86285
116.45408	39.86285	116.45408	39.86285
116.36927	39.86299	116.34109	39.86681
116.68063	39.86306	116.68063	39.86306
116.68063	39.86306	116.68063	39.86306
116.68063	39.86306	116.68063	39.86306
116.42023	39.86373	116.41235	39.89895
116.37647	39.86411	116.37647	39.86411
116.37667	39.86414	116.40412	39.8707
116.37679	39.86421	116.37756	39.86433
116.59093	39.86435	116.59093	39.86435
116.59093	39.86435	116.59093	39.86435
116.36802	39.86466	116.36802	39.86466
116.45224	39.86471	116.48658	39.82751
116.33165	39.86476	116.33165	39.86476
116.33165	39.86476	116.33165	39.86476
116.37144	39.86502	116.3638	39.86865
116.2941	39.8653	116.28887	39.89407
116.48192	39.86537	116.55384	39.76334
116.37255	39.86609	116.57502	39.81503
116.3545	39.86626	116.3545	39.86626
116.3545	39.86626	116.3545	39.86626
116.44637	39.86642	116.44637	39.86642
116.36502	39.86669	116.36502	39.86669
116.36509	39.86673	116.36509	39.86673
116.33961	39.86683	116.33008	39.86386
116.41535	39.86687	116.43023	39.86912
116.26785	39.86691	116.2759	39.86662
116.47111	39.867	116.47126	39.87333
116.4758	39.86702	116.45833	39.86678
116.37333	39.8672	116.37333	39.8672
116.56121	39.86721	116.47802	39.84629
116.47815	39.86726	116.47823	39.86733
116.35773	39.86739	116.36855	39.86278
116.3577	39.86744	116.36501	39.8684
116.47068	39.8678	116.47068	39.8678
116.47068	39.8678	116.47068	39.8678
116.47068	39.8678	116.47068	39.8678
116.5396	39.8679	116.60413	39.85826
116.54809	39.86794	116.54803	39.86796
116.21773	39.86796	116.17219	39.8588
116.40569	39.86797	116.40569	39.86797
116.40569	39.86797	116.40569	39.86797
116.40569	39.86797	116.40569	39.86797
116.41185	39.86821	116.41185	39.86821
116.41531	39.86848	116.42121	39.89221
116.34324	39.86849	116.32358	39.8887
116.66722	39.86862	116.6788	39.89212
116.50423	39.86888	116.50423	39.86888
116.46587	39.86908	116.50374	39.86938
116.37161	39.86911	116.42704	39.89944
116.37219	39.86913	116.43822	39.89085
116.39184	39.86916	116.39184	39.86916
116.39184	39.86916	116.39184	39.86916
116.39184	39.86916	116.39184	39.86916
116.42268	39.86954	116.43996	39.84667
116.47055	39.86996	116.56063	39.85799
116.50641	39.87004	116.4934	39.97228
116.4528	39.87013	116.44737	39.86065
116.47941	39.87014	116.4812	39.86327
116.47339	39.87019	116.45539	39.87555
116.38851	39.87026	116.33974	39.86871
116.39437	39.87047	116.37592	39.87749
116.64325	39.87194	116.64325	39.87194
116.64325	39.87194	116.64325	39.87194
116.64325	39.87194	116.64325	39.87194
116.47028	39.87225	116.47034	39.87249
116.52747	39.87227	116.52747	39.87227
116.52747	39.87227	116.52747	39.87227
116.52747	39.87227	116.52747	39.87227
116.47034	39.87249	116.47034	39.87249
116.67552	39.87257	116.68476	39.86979
116.44804	39.87268	116.44804	39.87268
116.44804	39.87268	116.44804	39.87268
116.44804	39.87268	116.44804	39.87268
116.47091	39.87331	116.47091	39.87331
116.21429	39.87378	116.21429	39.87378
116.36752	39.87434	116.37242	39.86583
116.69522	39.87451	116.69262	39.85966
116.45738	39.87463	116.45738	39.87463
116.45738	39.87463	116.45738	39.87463
116.34303	39.8757	116.372	39.86272
116.78473	39.87588	116.78473	39.87588
116.78473	39.87588	116.78473	39.87588
116.78473	39.87588	116.78473	39.87588
116.22523	39.876	116.21429	39.87378
116.34419	39.87663	116.32115	39.88872
116.35419	39.87671	116.35142	39.89958
116.66937	39.87736	116.74224	39.85359
116.37671	39.87786	116.37671	39.87786
116.34438	39.87878	116.34438	39.87878
116.34438	39.87878	116.34438	39.87878
116.34438	39.87878	116.34438	39.87878
116.54013	39.87902	116.54013	39.87902
116.54013	39.87902	116.54013	39.87902
116.54013	39.87902	116.54013	39.87902
116.44629	39.87922	116.44629	39.87922
116.34269	39.87942	116.37219	39.86258
116.52389	39.8803	116.52389	39.8803
116.52389	39.8803	116.52389	39.8803
116.26924	39.8807	116.27755	39.84373
116.6766	39.88105	116.6766	39.88105
116.26949	39.88127	116.26837	39.93623
116.36827	39.88159	116.35275	39.88325
116.46184	39.88234	116.46175	39.88229
116.36802	39.88256	116.35471	39.86617
116.31489	39.88261	116.32053	39.87909
116.46259	39.88271	116.46259	39.88271
116.3302	39.88288	116.34245	39.871
116.44875	39.88296	116.44875	39.88296
116.45399	39.88301	116.45684	39.88299
116.45811	39.88314	116.47072	39.90674
116.44816	39.88322	116.3888	39.8659
116.43937	39.88326	116.32135	39.88559
116.09413	39.88341	116.09413	39.88341
116.09413	39.88341	116.09413	39.88341
116.67574	39.88356	116.67574	39.88356
116.67574	39.88356	116.67574	39.88356
116.67574	39.88356	116.67574	39.88356
116.45502	39.88436	116.40847	39.85594
116.37869	39.88442	116.37003	39.90768
116.68378	39.8845	116.68378	39.8845
116.30756	39.88494	116.30415	39.91874
116.64358	39.88501	116.64358	39.88501
116.64358	39.88501	116.64358	39.88501
116.64358	39.88501	116.64358	39.88501
116.43851	39.88524	116.43851	39.88524
116.51523	39.88527	116.51523	39.88527
116.51523	39.88527	116.51523	39.88527
116.51523	39.88527	116.51523	39.88527
116.34402	39.88555	116.3957	39.96634
116.34396	39.8856	116.34647	39.89755
116.41744	39.88564	116.41744	39.88564
116.41744	39.88564	116.41744	39.88564
116.41726	39.88578	116.41726	39.88578
116.41726	39.88578	116.41726	39.88578
116.41726	39.88578	116.41726	39.88578
116.41742	39.88579	116.41742	39.88579
116.31042	39.88585	116.35305	39.88793
116.38692	39.88592	116.38692	39.88592
116.30769	39.88631	116.38366	39.86379
116.45456	39.88639	116.44065	39.84054
116.46107	39.88643	116.45581	39.91464
116.29258	39.88648	116.29251	39.8866
116.67846	39.88718	116.67846	39.88718
116.67846	39.88718	116.67846	39.88718
116.67846	39.88718	116.67846	39.88718
116.36186	39.88742	116.37471	39.88793
116.48325	39.88795	116.49414	39.89189
116.35939	39.88799	116.33201	39.88872
116.37642	39.88807	116.2629	39.94719
116.32027	39.88819	116.29851	39.88091
116.66292	39.8882	116.66292	39.8882
116.66292	39.8882	116.66292	39.8882
116.66292	39.8882	116.66292	39.8882
116.44768	39.88861	116.44768	39.88861
116.44768	39.88861	116.44768	39.88861
116.44768	39.88861	116.44768	39.88861
116.32665	39.88877	116.32665	39.88877
116.62305	39.88926	116.62305	39.88926
116.62305	39.88926	116.62305	39.88926
116.62305	39.88926	116.62305	39.88926
116.62848	39.88967	116.62848	39.88967
116.62848	39.88967	116.62848	39.88967
116.62848	39.88967	116.62848	39.88967
116.3045	39.88969	116.2974	39.90595
116.4089	39.89072	116.4089	39.89072
116.4089	39.89072	116.4089	39.89072
116.4089	39.89072	116.4089	39.89072
116.33906	39.89098	116.33906	39.89098
116.16718	39.89131	116.16718	39.89131
116.16718	39.89131	116.16718	39.89131
116.16718	39.89131	116.16718	39.89131
116.52066	39.89162	116.59116	39.89332
116.53331	39.89184	116.48352	39.88555
116.2194	39.89187	116.2194	39.89187
116.2194	39.89187	116.2194	39.89187
116.2194	39.89187	116.2194	39.89187
116.45456	39.89195	116.41732	39.85666
116.4532	39.89199	116.41249	39.89182
116.4757	39.892	116.46184	39.88234
116.47185	39.89201	116.46657	39.89067
116.4562	39.8922	116.48625	39.82781
116.45657	39.89222	116.37064	39.85191
116.54839	39.8923	116.54813	39.89323
116.36072	39.89232	116.3571	39.89574
116.46646	39.89237	116.44982	39.8627
116.48898	39.89244	116.47244	39.89203
116.32864	39.89258	116.33555	39.91264
116.48364	39.89267	116.51756	39.86882
116.43315	39.89315	116.433	39.86763
116.67854	39.89318	116.67854	39.89318
116.67854	39.89318	116.67854	39.89318
116.26628	39.89356	116.26628	39.89356
116.26628	39.89356	116.26628	39.89356
116.26628	39.89356	116.26628	39.89356
116.35042	39.89368	116.3571	39.88183
116.54113	39.89456	116.53721	39.92376
116.41241	39.89484	116.39816	39.8991
116.31357	39.89514	116.31662	39.89602
116.41258	39.89517	116.4108	39.9141
116.31354	39.89519	116.31354	39.89519
116.37335	39.8953	116.36817	39.88815
116.56396	39.89532	116.56396	39.89532
116.31639	39.89543	116.35482	39.98601
116.30759	39.89553	116.30759	39.89553
116.30759	39.89553	116.29195	39.90644
116.36022	39.89566	116.36022	39.89566
116.36022	39.89566	116.36022	39.89566
116.36022	39.89566	116.36022	39.89566
116.36022	39.89566	116.36022	39.89566
116.46668	39.89566	116.47608	39.89568
116.26484	39.89567	116.26484	39.89567
116.26484	39.89567	116.26484	39.89567
116.26484	39.89567	116.26484	39.89567
116.43782	39.89568	116.41255	39.95469
116.25552	39.89574	116.22988	39.90239
116.29402	39.89578	116.24741	39.89592
116.26393	39.89581	116.20966	39.89523
116.40765	39.89583	116.40752	39.89601
116.24805	39.89586	116.31346	39.89547
116.67113	39.89587	116.68619	39.89034
116.4655	39.89659	116.45554	39.89745
116.31247	39.89679	116.30422	39.91862
116.56194	39.89688	116.56194	39.89688
116.22169	39.89695	116.22178	39.89675
116.43722	39.89697	116.39306	39.87039
116.43648	39.89727	116.4547	39.87192
116.03616	39.89741	116.03616	39.89741
116.03616	39.89741	116.03616	39.89741
116.03616	39.89741	116.03616	39.89741
116.50156	39.89772	116.47412	39.87018
116.51803	39.89783	116.51803	39.89783
116.40891	39.89796	116.40891	39.89796
116.25906	39.89813	116.25906	39.89813
116.25906	39.89813	116.25906	39.89813
116.21088	39.89824	116.21374	39.89996
116.43202	39.8983	116.44467	39.87523
116.45515	39.89831	116.43018	39.90222
116.24708	39.8984	116.29337	39.89567
116.36386	39.89852	116.36386	39.89852
116.36386	39.89852	116.36386	39.89852
116.36386	39.89852	116.36386	39.89852
116.38492	39.89887	116.39339	39.86642
116.28777	39.89894	116.30832	39.89547
116.38401	39.89897	116.35717	39.8982
116.47435	39.89919	116.47435	39.89919
116.35708	39.89928	116.36811	39.88465
116.39884	39.8993	116.35066	39.90923
116.42946	39.89952	116.4059	39.89965
116.35728	39.89957	116.35728	39.89957
116.35728	39.89957	116.35728	39.89957
116.35728	39.89957	116.35728	39.89957
116.47156	39.90028	116.56578	39.88763
116.33187	39.9013	116.33598	39.90117
116.34198	39.90141	116.34198	39.90141
116.34198	39.90141	116.34198	39.90141
116.34198	39.90141	116.34198	39.90141
116.4974	39.90148	116.48865	39.89224
116.2466	39.90167	116.26773	39.88573
116.54903	39.90173	116.54903	39.90173
116.54903	39.90173	116.54903	39.90173
116.43005	39.90211	116.42138	39.93956
116.21411	39.90248	116.21415	39.90271
116.21717	39.90258	116.28739	39.86467
116.25022	39.9026	116.28379	39.95333
116.09804	39.90272	116.09804	39.90272
116.21418	39.90276	116.21418	39.90276
116.4536	39.90282	116.45128	39.90488
116.54488	39.90299	116.54508	39.90315
116.2468	39.90304	116.2552	39.89567
116.42084	39.90334	116.40473	39.92137
116.45763	39.90334	116.4549	39.88366
116.45744	39.90338	116.45387	39.89705
116.42126	39.90342	116.42139	39.90343
116.46621	39.90359	116.48571	39.90806
116.46667	39.90362	116.48595	39.90626
116.45519	39.90363	116.45247	39.8648
116.26757	39.90381	116.264	39.88247
116.33987	39.90391	116.34625	39.90659
116.46823	39.90391	116.46823	39.90391
116.34493	39.90392	116.2173	39.89596
116.38144	39.90393	116.38144	39.90393
116.63401	39.90404	116.68348	39.87011
116.42969	39.90414	116.40521	39.90613
116.58524	39.90426	116.57106	39.90863
116.48018	39.90432	116.51144	39.90647
116.4686	39.90438	116.46824	39.90395
116.2684	39.90478	116.26831	39.91078
116.35017	39.90509	116.33869	39.81969
116.45411	39.90518	116.46281	39.90696
116.49172	39.90525	116.49753	39.9057
116.61581	39.90526	116.66112	39.88406
116.49164	39.90533	116.49757	39.90576
116.53877	39.90534	116.48431	39.89404
116.4975	39.90561	116.4975	39.90561
116.37343	39.90567	116.43289	39.89429
116.45558	39.9058	116.46631	39.92175
116.3819	39.90583	116.44417	39.90235
116.38224	39.90584	116.4155	39.90686
116.34192	39.90587	116.35612	39.90576
116.35603	39.90598	116.31764	39.89551
116.42949	39.90598	116.40632	39.90678
